9.992622563404723532e-03,9.992622563404723532e-03
9.600042818078212414e-03,9.600042818078212414e-03
9.222885930756107714e-03,9.222885930756107714e-03
8.860546040126161468e-03,8.860546040126161468e-03
8.512441039774840471e-03,8.512441039774840471e-03
8.178011668843227985e-03,8.178011668843227985e-03
7.856720801141230809e-03,7.856720801141230809e-03
7.548052327260598368e-03,7.548052327260598368e-03
7.251510376823484816e-03,7.251510376823484816e-03
6.966618525299905947e-03,6.966618525299905947e-03
6.692919049795466660e-03,6.692919049795466660e-03
6.429972341496154216e-03,6.429972341496154216e-03
6.177355994683383228e-03,6.177355994683383228e-03
5.934664169595620618e-03,5.934664169595620618e-03
5.701506941600323168e-03,5.701506941600323168e-03
5.477509693533839930e-03,5.477509693533839930e-03
5.262312639012389770e-03,5.262312639012389770e-03
5.055570068489451639e-03,5.055570068489451639e-03
4.856949830364602760e-03,4.856949830364602760e-03
4.666132797901986588e-03,4.666132797901986588e-03
4.482812373513065177e-03,4.482812373513065177e-03
4.306694102668430849e-03,4.306694102668430849e-03
4.137495049959365352e-03,4.137495049959365352e-03
3.974943377240887712e-03,3.974943377240887712e-03
3.818777907634968681e-03,3.818777907634968681e-03
3.668747713932698964e-03,3.668747713932698964e-03
3.524611824414344927e-03,3.524611824414344927e-03
3.386138665771883278e-03,3.386138665771883278e-03
3.253105764184656152e-03,3.253105764184656152e-03
3.125299367601149392e-03,3.125299367601149392e-03
3.002514125009468453e-03,3.002514125009468453e-03
2.884552845718640814e-03,2.884552845718640814e-03
2.771226024633933679e-03,2.771226024633933679e-03
2.662351572624847146e-03,2.662351572624847146e-03
2.557754519971112799e-03,2.557754519971112799e-03
2.457266722177836246e-03,2.457266722177836246e-03
2.360726744363597727e-03,2.360726744363597727e-03
2.267979580413736432e-03,2.267979580413736432e-03
2.178876216363871427e-03,2.178876216363871427e-03
2.093273491294319558e-03,2.093273491294319558e-03
2.011033871430188604e-03,2.011033871430188604e-03
1.932025230319967934e-03,1.932025230319967934e-03
1.856120586345500964e-03,1.856120586345500964e-03
1.783197970134920785e-03,1.783197970134920785e-03
1.713140236985959217e-03,1.713140236985959217e-03
1.645834883429930871e-03,1.645834883429930871e-03
1.581173885171525007e-03,1.581173885171525007e-03
1.519053410490747756e-03,1.519053410490747756e-03
1.459373450076507451e-03,1.459373450076507451e-03
1.402038103905282581e-03,1.402038103905282581e-03
1.346955275437724435e-03,1.346955275437724435e-03
1.294036528830706150e-03,1.294036528830706150e-03
1.243196961730736946e-03,1.243196961730736946e-03
1.194354809405041807e-03,1.194354809405041807e-03
1.147431481073233304e-03,1.147431481073233304e-03
1.102351590226235837e-03,1.102351590226235837e-03
1.059042741258841257e-03,1.059042741258841257e-03
1.017435427310274315e-03,1.017435427310274315e-03
9.774628889529105372e-04,9.774628889529105372e-04
9.390607550990279261e-04,9.390607550990279261e-04
9.021672903115416763e-04,9.021672903115416763e-04
8.667232319489528991e-04,8.667232319489528991e-04
8.326716732144348251e-04,8.326716732144348251e-04
7.999579835599947460e-04,7.999579835599947460e-04
7.685296138854630799e-04,7.685296138854630799e-04
7.383359521343509741e-04,7.383359521343509741e-04
7.093284855368137262e-04,7.093284855368137262e-04
6.814606232857781847e-04,6.814606232857781847e-04
6.546876283166380185e-04,6.546876283166380185e-04
6.289665469224963411e-04,6.289665469224963411e-04
6.042559706008190576e-04,6.042559706008190576e-04
5.805161427738524159e-04,5.805161427738524159e-04
5.577089279304990078e-04,5.577089279304990078e-04
5.357977113058714829e-04,5.357977113058714829e-04
5.147473493791880931e-04,5.147473493791880931e-04
4.945241241619344067e-04,4.945241241619344067e-04
4.750955048256081054e-04,4.750955048256081054e-04
4.564301571251780680e-04,4.564301571251780680e-04
4.384980905404467239e-04,4.384980905404467239e-04
4.212705042153472735e-04,4.212705042153472735e-04
4.047197465543210201e-04,4.047197465543210201e-04
3.888192778016000750e-04,3.888192778016000750e-04
3.735435665090957626e-04,3.735435665090957626e-04
3.588679706277802628e-04,3.588679706277802628e-04
3.447689041577345933e-04,3.447689041577345933e-04
3.312237208679620669e-04,3.312237208679620669e-04
3.182106792143155191e-04,3.182106792143155191e-04
3.057089132701439928e-04,3.057089132701439928e-04
2.936983775250996752e-04,2.936983775250996752e-04
2.821596912310999532e-04,2.821596912310999532e-04
2.710742992739372838e-04,2.710742992739372838e-04
2.604243964422769952e-04,2.604243964422769952e-04
2.501928882454266395e-04,2.501928882454266395e-04
2.403633678186273108e-04,2.403633678186273108e-04
2.309200873544520866e-04,2.309200873544520866e-04
2.218478220684970480e-04,2.218478220684970480e-04
2.131319664757715137e-04,2.131319664757715137e-04
2.047585175085685574e-04,2.047585175085685574e-04
1.967140283053861254e-04,1.967140283053861254e-04
1.889855895032648274e-04,1.889855895032648274e-04
1.815608116354201036e-04,1.815608116354201036e-04
1.744277479229876509e-04,1.744277479229876509e-04
1.675749058059501900e-04,1.675749058059501900e-04
1.609912752619122533e-04,1.609912752619122533e-04
1.546662843868784121e-04,1.546662843868784121e-04
1.485897849225165199e-04,1.485897849225165199e-04
1.427520389112958211e-04,1.427520389112958211e-04
1.371436425549927998e-04,1.371436425549927998e-04
1.317556241807269629e-04,1.317556241807269629e-04
1.265792613493317250e-04,1.265792613493317250e-04
1.216062493875315142e-04,1.216062493875315142e-04
1.168286104817798201e-04,1.168286104817798201e-04
1.122386854102476472e-04,1.122386854102476472e-04
1.078291070030976400e-04,1.078291070030976400e-04
1.035927346466769002e-04,1.035927346466769002e-04
9.952275462043802317e-05,9.952275462043802317e-05
9.561263450247183633e-05,9.561263450247183633e-05
9.185610764894232782e-05,9.185610764894232782e-05
8.824716410591381885e-05,8.824716410591381885e-05
8.478004152117913890e-05,8.478004152117913890e-05
8.144921602945903662e-05,8.144921602945903662e-05
7.824932340207061516e-05,7.824932340207061516e-05
7.517518147486657162e-05,7.517518147486657162e-05
7.222185283172797925e-05,7.222185283172797925e-05
6.938458820999257994e-05,6.938458820999257994e-05
6.665881636713124193e-05,6.665881636713124193e-05
6.404013394742516302e-05,6.404013394742516302e-05
6.152429534864243665e-05,6.152429534864243665e-05
5.910722077210738435e-05,5.910722077210738435e-05
5.678512630689881783e-05,5.678512630689881783e-05
5.455431037314078944e-05,5.455431037314078944e-05
5.241118349666683263e-05,5.241118349666683263e-05
5.035228604239841448e-05,5.035228604239841448e-05
4.837427972792618749e-05,4.837427972792618749e-05
4.647393913709130237e-05,4.647393913709130237e-05
4.464814323356749336e-05,4.464814323356749336e-05
4.289396796501616921e-05,4.289396796501616921e-05
4.120873080500062394e-05,4.120873080500062394e-05
3.958973178084971916e-05,3.958973178084971916e-05
3.803436840634581007e-05,3.803436840634581007e-05
3.654013225657634948e-05,3.654013225657634948e-05
3.510460273858509109e-05,3.510460273858509109e-05
3.372544086202287249e-05,3.372544086202287249e-05
3.240038866935042867e-05,3.240038866935042867e-05
3.112738976917119802e-05,3.112738976917119802e-05
2.990444236536649568e-05,2.990444236536649568e-05
2.872958103213892525e-05,2.872958103213892525e-05
2.760091084646108074e-05,2.760091084646108074e-05
2.651660262835041430e-05,2.651660262835041430e-05
2.547488818114376186e-05,2.547488818114376186e-05
2.447405553177239385e-05,2.447405553177239385e-05
2.351248052062221203e-05,2.351248052062221203e-05
2.258870171092529868e-05,2.258870171092529868e-05
2.170124301319918480e-05,2.170124301319918480e-05
2.084867545749477755e-05,2.084867545749477755e-05
2.002962107212040980e-05,2.002962107212040980e-05
1.924274944551109217e-05,1.924274944551109217e-05
1.848677428809806998e-05,1.848677428809806998e-05
1.776045044465972755e-05,1.776045044465972755e-05
1.706265083259756954e-05,1.706265083259756954e-05
1.639230173750156675e-05,1.639230173750156675e-05
1.574832580210448814e-05,1.574832580210448814e-05
1.512968362324988886e-05,1.512968362324988886e-05
1.453537103968013810e-05,1.453537103968013810e-05
1.396441641982429607e-05,1.396441641982429607e-05
1.341587794958623670e-05,1.341587794958623670e-05
1.288884092013255001e-05,1.288884092013255001e-05
1.238242446968014284e-05,1.238242446968014284e-05
1.189589029090167000e-05,1.189589029090167000e-05
1.142848687947009681e-05,1.142848687947009681e-05
1.097946400086832602e-05,1.097946400086832602e-05
1.054809834975774859e-05,1.054809834975774859e-05
1.013369170399132515e-05,1.013369170399132515e-05
9.735569078626489571e-06,9.735569078626489571e-06
9.353076879938047438e-06,9.353076879938047438e-06
8.985581059431259202e-06,8.985581059431259202e-06
8.632483034385081519e-06,8.632483034385081519e-06
8.293267342411808976e-06,8.293267342411808976e-06
7.967396638249419044e-06,7.967396638249419044e-06
7.654347454028032671e-06,7.654347454028032671e-06
7.353614627609183559e-06,7.353614627609183559e-06
7.064709964909925598e-06,7.064709964909925598e-06
6.787160902226859827e-06,6.787160902226859827e-06
6.520509168560295234e-06,6.520509168560295234e-06
6.264309447938285039e-06,6.264309447938285039e-06
6.018156756028538740e-06,6.018156756028538740e-06
5.781689518206354528e-06,5.781689518206354528e-06
5.554528164001666139e-06,5.554528164001666139e-06
5.336306131777512246e-06,5.336306131777512246e-06
5.126669313528707315e-06,5.126669313528707315e-06
4.925275104205009492e-06,4.925275104205009492e-06
4.731791451034195319e-06,4.731791451034195319e-06
4.545895902845188665e-06,4.545895902845188665e-06
4.367275302054592199e-06,4.367275302054592199e-06
4.195662123217326892e-06,4.195662123217326892e-06
4.030797902081650404e-06,4.030797902081650404e-06
3.872418048447590641e-06,3.872418048447590641e-06
3.720267566353790057e-06,3.720267566353790057e-06
3.574100414521738654e-06,3.574100414521738654e-06
3.433678866800057812e-06,3.433678866800057812e-06
3.298772872608742601e-06,3.298772872608742601e-06
3.169159417383464666e-06,3.169159417383464666e-06
3.044469870403596378e-06,3.044469870403596378e-06
2.924902857750692088e-06,2.924902857750692088e-06
2.810012359507045604e-06,2.810012359507045604e-06
2.699624616366583040e-06,2.699624616366583040e-06
2.593569401496461575e-06,2.593569401496461575e-06
2.491680020537053777e-06,2.491680020537053777e-06
2.393793311601978523e-06,2.393793311601978523e-06
2.299749645278079400e-06,2.299749645278079400e-06
2.209392924625436561e-06,2.209392924625436561e-06
2.122578960933330071e-06,2.122578960933330071e-06
2.039188198615809535e-06,2.039188198615809535e-06
1.959086437586295289e-06,1.959086437586295289e-06
1.882142260702171186e-06,1.882142260702171186e-06
1.808228569524972052e-06,1.808228569524972052e-06
1.737222584320402115e-06,1.737222584320402115e-06
1.669005844058324412e-06,1.669005844058324412e-06
1.603464206412753170e-06,1.603464206412753170e-06
1.540487847761871590e-06,1.540487847761871590e-06
1.479971263188019145e-06,1.479971263188019145e-06
1.421813266477697717e-06,1.421813266477697717e-06
1.365917831845783479e-06,1.365917831845783479e-06
1.312199030068730992e-06,1.312199030068730992e-06
1.260571848044954789e-06,1.260571848044954789e-06
1.210954737631697219e-06,1.210954737631697219e-06
1.163270648549245579e-06,1.163270648549245579e-06
1.117447028380944607e-06,1.117447028380944607e-06
1.073415822573191190e-06,1.073415822573191190e-06
1.031113474435427374e-06,1.031113474435427374e-06
9.904809251401524335e-07,9.904809251401524335e-07
9.514636137229152522e-07,9.514636137229152522e-07
9.140114770823180245e-07,9.140114770823180245e-07
8.780770246264232057e-07,8.780770246264232057e-07
8.435673287512668971e-07,8.435673287512668971e-07
8.104080406520021811e-07,8.104080406520021811e-07
7.785461693712375138e-07,7.785461693712375138e-07
7.479316080848510598e-07,7.479316080848510598e-07
7.185171341019985271e-07,7.185171341019985271e-07
6.902584088651094611e-07,6.902584088651094611e-07
6.631139779498827984e-07,6.631139779498827984e-07
6.370452710652949127e-07,6.370452710652949127e-07
6.120166020535947450e-07,6.120166020535947450e-07
5.879951688903054974e-07,5.879951688903054974e-07
5.649510520653620296e-07,5.649510520653620296e-07
5.428313300466609851e-07,5.428313300466609851e-07
5.215778672486875838e-07,5.215778672486875838e-07
5.011552587520075762e-07,5.011552587520075762e-07
4.815298735616671375e-07,4.815298735616671375e-07
4.626698546071979501e-07,4.626698546071979501e-07
4.445451187426147680e-07,4.445451187426147680e-07
4.271273567464131935e-07,4.271273567464131935e-07
4.103900333215741242e-07,4.103900333215741242e-07
3.943083870955614767e-07,3.943083870955614767e-07
3.788594306203201214e-07,3.788594306203201214e-07
3.640219503722802243e-07,3.640219503722802243e-07
3.491240571476288876e-07,3.491240571476288876e-07
3.356368484030952050e-07,3.356368484030952050e-07
3.226198566602331915e-07,3.226198566602331915e-07
3.100642311985977342e-07,3.100642311985977342e-07
2.979611212977405969e-07,2.979611212977405969e-07
2.863016762372169843e-07,2.863016762372169843e-07
2.750770452965806719e-07,2.750770452965806719e-07
2.642783777553856469e-07,2.642783777553856469e-07
2.538968228931859493e-07,2.538968228931859493e-07
2.439235299895353547e-07,2.439235299895353547e-07
2.343496483239879295e-07,2.343496483239879295e-07
2.251630643808360549e-07,2.251630643808360549e-07
2.163377864456915374e-07,2.163377864456915374e-07
2.078599131574139382e-07,2.078599131574139382e-07
1.997175687561194816e-07,1.997175687561194816e-07
1.918988774819244449e-07,1.918988774819244449e-07
1.843919635749449997e-07,1.843919635749449997e-07
1.771849512752973966e-07,1.771849512752973966e-07
1.702659648230984688e-07,1.702659648230984688e-07
1.636231284584631967e-07,1.636231284584631967e-07
1.572445664215084134e-07,1.572445664215084134e-07
1.511184029523503962e-07,1.511184029523503962e-07
1.452327622911053430e-07,1.452327622911053430e-07
1.395757686778894781e-07,1.395757686778894781e-07
1.341355463528190259e-07,1.341355463528190259e-07
1.289067778528133541e-07,1.289067778528133541e-07
1.238912463434799332e-07,1.238912463434799332e-07
1.190799972945422812e-07,1.190799972945422812e-07
1.144638169622946953e-07,1.144638169622946953e-07
1.100334916030314593e-07,1.100334916030314593e-07
1.057798074730468572e-07,1.057798074730468572e-07
1.016935508286351727e-07,1.016935508286351727e-07
9.776550792609070296e-08,9.776550792609070296e-08
9.398646502170804954e-08,9.398646502170804954e-08
9.034720837178083454e-08,9.034720837178083454e-08
8.683852423260368593e-08,8.683852423260368593e-08
8.345119886047088760e-08,8.345119886047088760e-08
8.017601851167671017e-08,8.017601851167671017e-08
7.700395619055609396e-08,7.700395619055609396e-08
7.394573108340136156e-08,7.394573108340136156e-08
7.100878523055639772e-08,7.100878523055639772e-08
6.818851936886885085e-08,6.818851936886885085e-08
6.548033423518724287e-08,6.548033423518724287e-08
6.287963056635971190e-08,6.287963056635971190e-08
6.038180909923450192e-08,6.038180909923450192e-08
5.798227057065977089e-08,5.798227057065977089e-08
5.567641571748373633e-08,5.567641571748373633e-08
5.345964527655478119e-08,5.345964527655478119e-08
5.132735998472071270e-08,5.132735998472071270e-08
4.927496057882992045e-08,4.927496057882992045e-08
4.729784779573060871e-08,4.729784779573060871e-08
4.539142237227096854e-08,4.539142237227096854e-08
4.249899580734726064e-08,4.249899580734726064e-08
4.095232102153646925e-08,4.095232102153646925e-08
3.944563841394332551e-08,3.944563841394332551e-08
3.797894798456797500e-08,3.797894798456797500e-08
3.655224973341015965e-08,3.655224973341015965e-08
3.516554366046999855e-08,3.516554366046999855e-08
3.381882976574749833e-08,3.381882976574749833e-08
3.251210804924265900e-08,3.251210804924265900e-08
3.124537851095548716e-08,3.124537851095548716e-08
3.001864115088596959e-08,3.001864115088596959e-08
2.883189596903421547e-08,2.883189596903421547e-08
2.768514296540001635e-08,2.768514296540001635e-08
2.657838213998347811e-08,2.657838213998347811e-08
2.551161349278460075e-08,2.551161349278460075e-08
2.448352912209064227e-08,2.448352912209064227e-08
2.348982889875230785e-08,2.348982889875230785e-08
2.253017589798007994e-08,2.253017589798007994e-08
2.160457011977404124e-08,2.160457011977404124e-08
2.071301156413402963e-08,2.071301156413402963e-08
1.985550023106012783e-08,1.985550023106012783e-08
1.903203612055233254e-08,1.903203612055233254e-08
1.824261923261064705e-08,1.824261923261064705e-08
1.748724956723507138e-08,1.748724956723507138e-08
1.676592712442560220e-08,1.676592712442560220e-08
1.607865190418224615e-08,1.607865190418224615e-08
1.542542390650505284e-08,1.542542390650505284e-08
1.480624313139390813e-08,1.480624313139390813e-08
1.422110957884887489e-08,1.422110957884887489e-08
1.366921065688044697e-08,1.366921065688044697e-08
1.313896363876905306e-08,1.313896363876905306e-08
1.262659903049356568e-08,1.262659903049356568e-08
1.213211683205398647e-08,1.213211683205398647e-08
1.165551704345035514e-08,1.165551704345035514e-08
1.119679966468258402e-08,1.119679966468258402e-08
1.075596469575072108e-08,1.075596469575072108e-08
1.033301213665476300e-08,1.033301213665476300e-08
9.927941987394711445e-09,9.927941987394711445e-09
9.540754247970566414e-09,9.540754247970566414e-09
9.171448918382327907e-09,9.171448918382327907e-09
8.820025998630025702e-09,8.820025998630025702e-09
8.486485488713596932e-09,8.486485488713596932e-09
8.170827388633074686e-09,8.170827388633074686e-09
7.873051698388458963e-09,7.873051698388458963e-09
7.588678184995799970e-09,7.588678184995799970e-09
7.312684069112104078e-09,7.312684069112104078e-09
